,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1291_4,0,0,1,0,1,3,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,1,0,8,0,3,0,0
1563_5,2,1,9,4,2,5,6,0,5,3,1,2,5,8,8,10,6,4,7,1,5,5,2,7,4,5,16,7,9,0,4,6,5,1,2,3,0,2,9,1,0,2,7,2,6,4,2,3,7,1
1563_6,1,7,6,1,7,4,2,0,3,8,1,4,7,6,19,8,8,5,6,3,3,5,6,6,2,8,14,13,5,3,6,2,3,0,7,3,0,7,9,4,15,1,10,2,0,8,0,5,6,5
1092_4,33,16,17,28,15,25,18,6,19,8,13,19,30,13,6,2,13,5,9,16,14,23,9,11,13,11,5,30,3,22,38,6,7,7,19,8,5,12,17,11,66,25,16,41,32,13,13,10,13,13
1563_8,0,4,4,3,1,6,4,2,7,6,1,0,4,3,8,4,2,2,6,3,2,3,1,3,6,3,8,4,7,1,4,1,3,1,8,0,0,3,6,4,2,0,5,1,3,4,0,1,4,1
1590_1,1,0,7,0,0,0,0,1,1,0,0,1,3,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,5,0,0,0,0,0,0,0,0,5,0
1528_3,112,22,22,1,19,12,49,8,15,14,18,17,18,27,6,20,10,46,20,20,11,44,47,16,52,15,7,19,14,17,14,19,19,55,8,36,8,9,13,6,82,2,29,23,101,11,12,13,15,52
390_3,2,19,25,20,10,20,11,39,20,25,12,21,19,35,21,26,8,21,40,27,35,45,17,15,8,26,3,20,27,14,14,16,13,11,7,27,30,13,4,27,2,16,30,38,3,23,40,8,9,17
390_4,0,4,1,1,0,5,2,0,2,2,3,0,2,0,0,6,0,2,6,0,0,1,2,0,5,1,18,0,4,0,0,3,2,0,1,0,0,0,11,3,0,0,0,0,0,1,1,0,2,0
1085_3,34,6,0,2,6,10,2,1,0,1,5,5,2,3,4,2,4,4,2,4,2,13,3,4,1,6,2,1,3,9,2,2,0,0,1,2,0,8,1,0,13,5,4,6,1,8,1,3,1,1
390_5,0,4,1,1,3,5,2,0,2,2,3,0,2,0,0,6,0,3,4,0,0,1,3,0,5,1,19,0,6,0,1,3,2,0,0,2,0,0,11,0,0,0,0,0,0,1,0,0,2,0
687_1,5,9,4,4,11,15,4,13,7,4,9,3,1,12,4,4,0,1,12,7,7,14,8,5,2,4,0,3,14,5,1,3,9,6,1,3,2,0,7,0,1,6,12,11,0,4,3,1,2,4
876_6,76,71,69,6,6,3,10,9,21,34,48,42,24,20,13,26,33,15,19,38,12,28,16,19,12,38,48,4,26,63,16,41,13,19,10,12,12,36,51,31,57,3,23,17,2,37,14,26,54,69
551_2,8,7,4,3,1,16,10,14,5,6,11,7,10,3,6,8,11,12,4,8,2,10,6,4,7,4,6,9,3,11,12,7,3,19,12,6,7,8,9,10,23,8,3,4,7,4,7,3,10,12
876_5,75,55,37,12,0,5,10,7,11,11,30,31,13,6,11,12,21,10,5,26,4,6,8,4,7,23,27,5,7,49,8,12,8,14,13,4,4,19,23,22,39,3,9,18,4,28,5,27,33,47
1085_4,1,0,0,1,8,11,1,3,3,2,4,9,1,3,1,1,1,1,4,1,3,4,1,2,1,1,1,3,8,1,6,0,1,1,1,4,0,3,1,0,2,3,1,5,0,0,2,0,1,1
1576_1,48,14,40,11,12,16,15,24,21,14,11,15,47,28,10,10,24,15,22,30,29,17,20,14,11,33,6,24,29,2,52,17,20,6,15,2,26,21,21,29,31,14,30,20,4,36,34,24,23,6
2052_1,10,3,0,1,1,1,1,0,0,0,0,2,3,1,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,7,0,0,0,1,0,0,2,2,0,0,0,0,3,1,0,0,1,0,1,2
2052_2,10,0,0,1,2,9,0,0,1,1,0,5,0,3,1,0,0,0,0,2,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,5,1,0,0,0,0,0
1954_1,4,0,5,2,7,3,0,4,7,8,2,10,2,7,1,2,3,5,11,13,11,1,5,7,2,4,2,11,6,2,7,2,3,3,3,9,1,3,6,9,1,9,10,4,0,4,4,0,7,1
1666_2,0,12,0,5,0,7,0,2,3,0,6,1,0,0,0,0,1,1,1,0,3,5,0,1,0,0,0,0,0,9,2,0,0,2,0,0,0,0,0,0,2,3,0,0,1,0,0,1,0,8
2052_5,2,0,0,0,0,0,1,0,1,0,1,3,0,2,0,0,0,0,0,0,1,4,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,1,1,0,1,0,1,1,0
2294_2,0,0,4,0,2,4,5,6,1,2,1,1,0,3,3,2,4,4,2,0,0,3,2,2,7,5,4,0,3,0,1,1,5,10,3,6,0,6,13,1,0,5,1,8,1,10,5,0,1,2
876_2,2,7,0,0,5,2,3,4,7,4,9,3,3,4,1,0,2,1,6,5,1,19,3,2,2,1,2,4,3,5,4,0,1,3,6,0,3,0,3,1,8,6,9,2,3,5,2,4,4,0
876_1,0,1,2,3,6,2,0,2,6,5,1,2,1,5,0,1,1,2,7,3,2,25,3,3,1,2,0,2,3,0,4,2,5,1,2,1,4,0,3,1,0,2,3,8,0,3,2,1,3,1
1299_1,4,0,0,1,1,2,0,1,0,0,0,7,0,2,0,1,0,0,6,4,5,1,0,0,0,3,0,3,1,0,2,0,0,0,0,0,2,0,0,1,1,3,2,6,0,3,0,0,0,0
1299_2,0,0,0,1,4,2,0,2,3,1,0,2,2,1,0,0,0,1,2,1,1,5,1,0,0,4,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,7,0,6,0,0,0,0
1299_3,1,0,2,0,0,0,2,0,1,2,0,4,0,6,0,0,0,2,4,3,6,1,2,2,0,3,0,0,1,0,0,0,1,0,2,1,1,0,1,1,0,2,7,8,0,1,1,0,3,0
1299_4,4,0,0,0,0,0,0,0,2,0,0,3,0,9,0,0,1,0,2,5,2,10,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,3,2,0,0,1
1919_1,0,0,0,12,16,20,7,7,9,10,1,0,0,11,1,0,1,19,14,0,2,15,18,8,9,0,1,16,8,0,0,0,3,28,0,17,1,0,1,1,0,2,6,2,36,1,0,1,2,0
2013_4,10,5,3,7,9,24,4,13,5,4,1,13,1,22,2,1,4,13,24,13,11,12,9,3,4,8,0,9,13,1,6,2,8,4,4,2,9,5,2,2,2,3,13,9,3,12,6,1,1,4
2013_1,8,1,6,15,10,18,4,21,12,10,6,26,4,26,1,2,1,8,28,14,10,22,12,13,7,11,0,27,27,5,11,5,6,15,2,5,3,3,1,1,1,17,14,12,2,10,10,6,5,3
2013_3,5,1,1,17,0,4,3,8,3,1,0,11,3,3,2,0,0,6,4,7,4,2,1,1,0,2,1,6,4,2,1,1,3,2,1,2,3,2,0,2,2,10,6,4,0,2,3,0,1,0
2013_2,12,6,13,18,19,41,7,24,14,17,5,19,16,27,2,3,6,11,32,22,12,22,20,19,8,15,2,38,31,12,11,5,27,12,12,9,13,11,4,2,8,12,18,20,16,13,24,4,12,2
1207_1,14,9,17,8,18,46,12,1,6,16,28,4,13,8,13,2,20,8,7,3,4,48,12,9,8,19,14,22,13,7,10,5,5,11,21,6,2,14,6,6,16,17,5,11,14,19,5,1,22,12
608_3,12,1,7,12,17,11,8,8,10,19,4,12,13,14,7,4,12,6,12,8,7,4,12,11,8,7,3,17,10,1,11,4,10,3,17,8,18,12,6,11,6,5,13,5,1,8,14,5,16,1
1207_3,14,4,9,4,11,38,8,7,9,7,14,4,9,7,23,2,10,7,3,5,2,46,7,12,6,14,31,36,6,5,8,0,9,5,21,11,3,8,6,2,13,13,6,3,12,10,5,4,20,8
1207_2,9,4,5,4,13,38,3,1,7,9,23,5,4,3,11,5,13,7,10,2,2,34,7,4,4,13,26,24,7,2,10,4,5,3,13,14,4,10,12,1,15,8,8,2,9,13,2,6,13,5
1207_5,7,6,5,5,18,28,7,6,7,5,15,1,7,6,16,1,8,8,16,1,6,48,4,4,3,12,25,25,13,6,7,3,6,4,9,10,4,5,3,4,7,3,3,10,4,15,1,4,10,4
1207_4,5,5,10,8,21,30,2,2,7,8,11,3,8,9,21,1,7,12,10,5,1,37,10,9,5,8,16,24,9,3,11,1,6,4,17,13,8,4,5,5,11,8,9,6,6,11,7,2,17,3
1207_7,11,18,22,4,13,28,1,6,11,10,9,4,2,2,21,6,25,6,7,4,2,57,4,10,0,21,30,4,4,14,0,11,7,12,13,5,2,23,28,22,6,0,6,2,1,29,4,0,56,25
1207_6,3,15,12,2,12,46,2,2,11,15,18,6,7,6,20,6,19,5,6,6,4,46,5,8,1,14,39,14,5,14,8,12,9,2,25,3,1,21,20,36,4,1,9,0,1,15,6,1,58,21
1516_10,121,3,5,25,23,5,4,5,5,4,5,6,13,2,2,5,9,3,8,5,9,19,6,4,4,4,1,11,8,8,11,3,4,3,3,1,2,8,3,15,39,12,5,3,9,1,1,4,3,6
1516_11,129,5,1,13,31,21,5,11,9,10,4,11,14,9,3,2,9,3,10,12,3,15,8,9,6,5,5,25,13,2,15,5,5,6,15,7,3,10,4,13,48,8,9,6,6,10,7,1,6,0
2122_1,0,0,1,1,2,3,0,1,8,7,0,0,2,3,1,0,0,0,6,1,4,1,0,4,0,3,2,4,6,0,2,1,2,0,3,0,3,0,1,3,0,1,7,3,0,3,0,0,1,0
557_1,60,74,89,10,12,29,30,59,37,44,37,42,31,36,54,62,69,41,46,28,16,21,39,43,30,28,129,30,48,29,31,72,38,16,21,36,28,59,82,39,42,6,61,29,5,57,34,12,75,53
1875_1,9,7,3,7,22,15,2,8,9,9,5,2,17,4,0,1,2,4,26,2,7,12,11,7,1,2,0,3,26,0,17,1,8,1,3,4,1,2,4,1,23,2,7,8,0,4,6,2,3,2
1875_2,1,6,2,8,8,9,5,12,6,7,3,6,12,8,0,5,1,13,17,6,5,2,10,9,5,6,1,4,11,1,6,4,9,4,1,9,5,1,6,0,7,7,8,6,3,8,3,1,2,0
557_2,2,8,12,30,17,19,23,8,10,14,15,9,22,5,3,10,5,24,14,6,11,84,14,12,29,2,7,20,19,4,20,7,17,37,18,19,3,2,14,3,20,33,11,16,22,7,9,4,12,11
557_4,126,61,118,21,27,94,44,253,27,34,58,171,74,44,18,142,35,87,97,147,24,100,92,69,27,36,18,54,78,28,86,142,59,51,28,154,62,41,27,51,91,14,43,38,34,30,53,75,23,50
623_2,61,14,17,3,2,42,7,4,2,4,18,31,13,2,8,28,8,13,11,29,3,22,13,9,3,8,1,4,10,19,13,28,8,6,1,21,5,10,6,8,44,1,5,16,2,3,5,7,6,18
623_1,24,10,3,2,1,50,0,0,0,2,3,12,3,1,3,2,5,1,5,10,1,29,1,2,0,7,3,1,8,2,6,3,3,5,3,2,2,6,2,4,11,0,1,6,0,3,0,2,1,2
851_4,38,5,5,29,40,28,6,14,11,12,4,10,21,15,35,1,15,6,24,15,12,15,7,8,10,10,17,18,17,10,12,5,6,6,13,30,12,11,14,12,23,21,13,8,12,10,14,5,12,8
573_2,7,2,15,2,2,8,0,2,6,1,1,11,2,11,23,2,21,2,7,15,4,9,1,5,1,14,11,0,13,1,3,7,3,0,13,0,2,16,9,7,0,10,7,21,0,11,3,2,3,0
2247_1,3,5,0,3,2,9,5,13,1,1,5,4,3,3,0,2,3,7,10,5,4,5,5,7,2,1,0,2,7,3,4,0,5,1,2,1,5,1,0,2,3,7,7,7,1,1,9,4,0,4
2247_2,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,3,2,0,0,0,1,0,0,0,3,1,0,2,3,0,0,1,0,0,0,0,3,0,0,1,0,0
392_11,10,10,59,16,38,82,28,11,14,23,6,15,7,18,27,84,29,42,17,12,15,16,54,48,31,24,29,26,20,7,10,92,38,16,6,89,25,16,30,6,14,24,11,7,13,22,26,2,32,6
457_4,42,2,7,8,5,26,9,8,7,12,5,3,6,13,1,14,2,9,11,2,5,7,14,10,12,6,2,18,7,0,9,8,20,19,16,15,5,1,8,1,2,5,10,6,10,3,9,1,8,0
2095_2,0,0,1,4,0,2,0,0,3,1,0,0,0,1,2,0,0,0,2,0,0,1,0,0,0,2,7,3,1,1,0,0,0,0,2,1,1,2,2,3,0,1,2,0,1,3,0,0,2,0
2095_1,0,0,1,1,0,2,1,0,1,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0
457_5,45,0,3,6,9,22,11,7,7,7,3,4,5,7,1,2,4,6,7,7,8,17,15,9,9,6,1,18,12,2,9,1,11,9,16,20,4,5,5,2,5,8,7,7,25,3,11,2,7,2
596_4,42,10,4,43,25,28,18,14,14,11,23,8,14,15,2,4,2,15,11,9,9,26,12,15,9,12,2,19,10,16,13,5,10,10,10,13,18,1,8,6,20,44,8,7,12,9,12,8,8,8
596_5,31,29,48,38,71,100,39,61,40,44,21,39,51,38,10,38,14,42,54,38,39,112,52,34,62,22,5,82,52,11,40,33,40,59,43,76,36,8,23,31,23,37,36,44,41,18,39,21,26,8
596_6,56,29,38,85,37,105,31,38,27,27,36,24,19,23,8,51,10,44,36,27,31,109,33,41,25,34,8,86,28,44,35,57,48,36,41,78,42,13,21,42,37,73,19,41,35,23,33,15,26,20
596_1,1,20,26,19,21,18,18,14,12,17,7,19,20,12,7,29,10,25,17,26,14,74,22,12,19,8,4,13,18,4,14,23,21,13,11,41,9,12,9,11,6,25,13,20,19,5,4,5,10,13
596_2,0,20,21,33,40,26,19,20,12,11,17,14,5,19,10,28,7,29,14,14,11,62,19,14,29,14,4,16,20,2,14,25,16,14,14,37,8,2,5,8,5,17,13,29,29,11,10,2,4,9
596_3,3,15,13,38,35,48,17,14,9,16,10,12,12,15,8,24,7,17,26,14,12,69,18,19,21,11,11,30,25,4,15,19,18,24,16,42,5,3,11,8,7,35,17,24,19,10,10,10,15,3
1019_2,7,20,0,13,0,12,0,0,0,1,1,4,4,0,2,0,0,0,3,3,2,7,0,0,0,4,4,0,1,0,0,3,1,0,1,0,0,2,2,2,19,0,0,1,0,3,0,16,1,0
1019_3,5,45,15,6,2,14,13,4,14,12,24,1,5,6,14,10,28,6,5,5,2,9,8,2,8,25,34,4,6,12,3,14,7,10,7,10,4,24,32,9,3,2,2,7,10,14,4,6,40,22
1019_1,3,2,0,4,0,0,0,0,4,1,0,0,5,0,0,0,0,2,3,0,3,4,3,0,0,0,0,0,1,0,3,1,2,0,0,0,0,0,1,2,5,8,0,3,0,1,0,12,3,0
1019_6,5,34,14,0,0,0,1,0,6,7,11,3,3,0,10,5,22,0,0,0,0,0,2,0,1,15,32,1,1,9,0,6,0,0,1,0,0,19,29,2,3,0,0,0,0,8,0,1,31,12
1019_7,4,34,12,0,0,0,0,0,5,7,11,0,2,0,11,5,20,0,0,0,0,0,2,0,0,16,32,0,1,9,0,6,0,0,2,0,0,19,29,9,1,0,0,0,0,8,0,2,32,11
1019_4,6,44,13,6,4,5,6,3,10,9,21,4,5,7,11,10,26,11,8,4,3,6,9,3,9,19,33,4,7,14,4,10,3,24,1,9,3,25,26,10,2,1,4,8,16,14,2,1,38,22
1019_5,9,46,14,12,8,8,25,8,12,16,31,4,2,4,13,19,21,14,5,3,3,11,19,12,14,18,32,6,2,14,3,20,11,13,5,10,4,19,28,4,6,1,3,8,14,15,4,6,37,22
1916_4,6,0,7,5,5,4,1,5,2,4,0,4,3,2,6,0,5,0,9,7,4,0,2,5,2,10,3,3,7,1,5,4,0,0,1,0,2,5,10,0,5,0,7,3,1,9,2,9,1,0
45_1,75,8,8,47,31,75,18,14,5,4,20,6,12,6,0,6,5,10,6,10,9,58,6,8,9,6,2,14,9,42,8,7,7,20,17,20,7,6,3,6,31,48,7,12,29,6,6,2,4,8
45_2,67,5,9,27,24,50,21,20,7,6,19,9,5,12,5,10,4,15,12,11,10,39,13,17,23,12,4,28,11,36,22,7,18,23,11,19,10,3,13,7,42,48,12,7,47,10,12,10,6,10
45_3,93,3,6,13,30,50,17,12,10,8,3,6,12,19,2,8,6,19,9,7,10,24,17,17,19,9,2,18,11,32,11,4,13,14,12,19,12,6,5,1,76,25,11,11,32,8,6,6,9,7
1625_1,0,2,1,7,4,7,1,2,5,0,3,3,4,2,2,3,3,0,4,4,3,2,1,2,2,6,6,5,7,0,6,1,2,0,1,0,2,1,4,0,3,4,2,8,0,2,0,3,0,0
1916_1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0
1916_2,2,0,4,0,0,5,0,0,2,0,0,0,2,0,2,0,5,1,1,0,0,0,0,0,1,4,2,1,4,0,0,2,0,0,4,0,0,4,5,0,2,0,1,1,0,3,0,2,1,0
1625_2,3,0,0,1,2,1,0,3,1,2,2,1,2,1,0,0,0,0,4,2,0,1,0,0,1,1,0,2,5,0,0,0,0,0,0,0,1,0,3,0,1,2,1,1,0,0,0,0,0,0
1258_1,0,2,1,1,3,3,3,1,2,2,1,4,2,3,3,0,5,5,5,1,6,4,1,1,1,5,4,2,2,0,3,0,0,4,4,0,1,5,3,2,2,2,2,1,0,7,0,1,1,0
1258_3,3,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,8,3,1,1,5,1,0,1,3,0,2,0,0,0,0,1,1,1,3,2,1,0,2,1,1,1,1,0,3,0,0,0,0
1258_2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0
457_7,16,16,8,43,39,54,21,18,32,19,17,14,16,24,13,9,3,26,30,8,18,29,19,10,20,7,7,67,16,11,29,9,23,24,18,19,8,4,5,9,12,33,24,18,33,21,13,23,23,18
522_4,7,3,4,5,4,7,1,3,5,3,5,4,11,4,4,0,14,4,4,8,8,5,3,0,4,4,2,5,5,0,11,0,0,1,4,0,2,17,5,8,0,4,7,2,9,7,5,7,5,3
522_7,22,13,2,5,1,5,1,3,4,7,4,8,11,7,6,3,9,0,6,7,5,6,1,2,2,5,3,9,2,10,9,2,3,1,17,0,3,6,2,18,12,6,3,8,3,7,2,6,1,6
522_6,12,9,2,9,35,21,8,9,12,1,9,4,7,3,4,2,3,9,9,3,16,22,7,11,13,2,0,4,2,4,9,4,6,10,2,7,9,1,3,0,11,6,9,11,16,4,2,12,3,10
522_1,1,0,2,1,0,4,0,0,1,0,0,0,0,3,1,0,2,1,1,0,1,5,0,0,0,0,8,0,1,0,0,1,1,0,1,0,0,1,2,0,2,0,0,1,0,0,0,0,2,0
522_3,0,1,0,1,2,7,0,0,4,2,1,0,1,5,0,0,1,4,3,0,2,12,4,0,0,0,3,2,1,0,1,0,1,1,0,0,0,2,2,0,0,3,1,1,2,2,0,0,1,1
522_2,1,0,0,1,1,6,0,0,1,0,0,0,2,1,0,0,2,1,0,1,0,2,2,1,1,1,3,0,1,0,0,0,2,2,0,0,0,2,2,0,1,3,0,3,1,1,0,0,0,2
567_25,46,22,22,25,48,100,48,46,28,29,30,14,24,40,4,30,10,31,29,20,22,83,37,35,26,12,6,78,30,24,13,16,31,59,24,31,34,11,26,1,95,21,38,32,85,20,18,24,39,27
567_24,43,36,21,33,51,91,50,45,28,31,28,16,25,40,9,15,8,34,26,14,27,84,28,28,46,14,4,82,34,12,19,20,25,60,14,38,26,4,26,7,90,29,36,39,83,20,22,30,30,22
522_9,5,3,2,0,0,0,0,0,0,1,3,6,3,1,4,1,10,2,2,3,1,3,3,0,0,2,5,0,2,2,1,3,0,2,0,1,1,7,5,5,0,0,0,6,1,1,0,1,2,1
522_8,6,14,3,2,1,2,3,2,1,4,6,8,10,8,10,4,6,5,3,9,7,5,2,0,1,5,7,5,5,4,6,2,2,1,10,4,1,8,11,7,4,1,7,18,6,5,4,10,4,12
567_21,64,29,17,20,23,60,28,27,33,20,17,21,21,28,4,33,3,37,24,15,21,92,33,19,25,22,3,63,15,21,17,32,19,42,19,42,24,5,9,7,36,18,27,38,53,9,25,2,13,28
567_20,79,16,26,25,28,76,29,29,15,18,16,20,22,27,3,44,5,31,22,13,20,99,37,14,25,12,4,63,18,6,8,21,19,38,12,46,22,8,12,8,36,21,28,31,58,11,18,7,16,16
1211_8,16,20,16,0,2,4,3,0,10,7,4,2,10,4,27,10,52,4,7,7,5,5,1,3,8,20,11,16,11,4,8,8,6,1,36,3,0,47,20,22,14,1,3,2,8,28,3,9,25,6
1211_9,17,11,11,1,2,5,2,1,9,4,4,4,12,3,21,1,40,0,2,3,0,4,2,4,0,9,6,7,4,8,12,7,2,0,13,4,1,38,18,11,19,1,2,1,1,18,2,10,30,8
992_4,21,7,7,67,16,35,1,6,7,5,5,8,16,6,5,6,0,4,13,7,4,15,3,6,6,4,4,16,7,43,10,4,3,1,4,2,7,1,6,2,53,72,10,6,4,5,5,5,8,0
692_2,12,24,199,5,41,80,124,50,47,91,4,65,29,31,12,252,19,113,67,60,24,14,124,143,122,57,31,12,83,5,27,223,132,32,17,191,47,13,71,7,24,5,24,17,16,44,39,7,100,21
992_6,0,6,20,3,4,6,13,7,8,10,9,8,4,8,3,4,2,14,7,11,2,4,5,9,13,6,2,3,7,1,4,6,11,4,3,9,8,4,4,7,2,2,12,9,1,5,2,2,5,3
992_7,63,14,52,40,19,44,41,39,21,26,12,16,16,27,9,104,14,31,21,24,21,71,29,33,37,20,4,50,22,40,9,90,38,23,36,57,16,13,24,30,5,40,24,37,32,20,22,9,30,13
992_1,10,0,2,2,0,2,2,0,0,0,0,3,2,0,3,0,0,0,0,4,2,3,0,0,2,2,2,4,0,0,2,0,1,0,6,0,2,1,2,2,4,0,0,3,0,1,2,3,2,0
992_2,6,0,3,0,1,0,3,0,3,2,0,7,2,3,5,1,4,1,2,4,3,2,0,0,1,4,4,6,3,1,2,2,3,1,7,1,2,4,2,2,0,0,5,1,1,4,3,4,2,0
992_3,17,9,4,44,53,43,7,10,13,13,5,2,9,9,6,6,0,15,15,5,16,28,19,16,10,8,7,32,19,31,12,3,21,11,5,15,10,2,9,1,33,49,11,10,12,5,11,2,9,3
834_11,92,23,7,27,16,40,4,25,6,2,11,11,12,12,2,1,5,7,9,7,13,46,16,1,14,6,5,21,9,18,20,3,4,11,10,8,9,3,3,6,69,20,9,18,18,9,11,29,5,12
834_10,85,26,2,14,10,51,9,17,5,6,19,3,22,6,1,1,5,9,10,13,15,40,7,5,5,4,2,21,7,15,9,1,4,8,9,9,8,4,5,7,45,10,9,14,9,4,7,26,6,6
2256_1,0,0,0,0,1,3,9,0,0,0,1,0,1,2,0,9,0,3,4,0,0,3,1,8,7,1,2,0,2,1,0,0,6,5,1,24,0,0,0,0,0,0,3,0,2,1,4,0,0,1
1083_9,2,1,5,0,1,3,3,2,2,0,2,13,9,4,4,5,1,3,5,7,4,0,5,7,7,0,0,6,5,2,5,3,5,0,25,6,8,3,4,15,1,1,1,11,0,4,3,3,5,4
1083_8,15,2,2,3,3,2,2,3,5,2,7,19,18,5,4,2,11,6,6,9,1,2,4,2,5,5,2,7,4,1,24,7,4,8,18,1,3,11,6,11,21,1,6,7,1,8,5,4,6,7
1146_10,11,35,37,15,25,23,31,49,17,14,39,34,26,36,11,36,20,31,28,31,25,41,34,12,32,32,12,43,26,27,11,43,25,51,27,35,21,11,13,24,10,11,38,47,32,45,19,14,19,48
1083_3,4,0,1,1,3,32,0,2,1,0,3,2,5,7,8,0,13,3,9,3,1,37,2,0,0,10,9,2,7,1,2,5,0,2,2,0,1,13,10,0,3,6,4,3,4,9,0,4,10,4
1083_2,41,2,0,0,2,2,0,1,1,1,0,3,3,5,8,0,13,4,2,3,0,8,3,1,0,16,5,0,5,0,1,4,0,0,2,0,0,12,8,0,8,1,2,1,0,7,0,0,7,2
1083_1,58,0,3,1,0,1,0,2,0,0,0,2,3,4,4,0,17,0,3,4,0,1,0,0,0,3,6,1,1,0,2,1,1,0,1,0,2,17,4,3,12,0,0,0,0,3,0,0,1,1
2200_4,7,1,10,10,12,10,6,1,9,14,5,3,7,12,7,6,18,8,9,3,3,21,3,5,5,13,11,13,10,4,5,6,4,0,12,4,3,19,20,9,10,3,6,9,2,7,2,6,20,4
1083_7,20,4,5,4,2,11,1,6,4,2,1,12,13,4,4,3,10,2,7,13,1,13,4,5,1,7,2,8,9,0,13,4,4,3,15,0,5,8,3,9,7,5,6,9,1,10,9,9,3,2
1083_6,25,13,8,2,0,2,1,5,5,6,12,18,10,7,4,4,8,6,0,14,2,6,4,3,3,7,2,9,3,16,12,9,9,7,17,1,8,8,3,18,10,0,7,13,3,8,8,4,6,19
1083_5,29,10,10,5,1,3,4,2,3,5,19,43,44,9,4,1,24,8,7,41,5,5,3,2,4,14,2,7,10,13,40,12,7,17,28,1,6,24,10,33,31,4,5,13,4,10,14,13,7,24
1083_4,38,10,17,3,3,2,5,3,5,6,11,36,30,3,9,9,17,12,10,34,0,1,5,7,5,11,1,9,8,3,33,16,6,8,28,3,7,18,8,36,26,6,8,12,6,12,5,7,5,13
634_3,4,6,14,9,7,6,7,16,14,12,8,11,5,8,46,8,16,9,6,13,1,6,5,10,4,20,14,11,9,5,16,14,6,4,17,1,16,22,14,8,4,7,4,10,2,18,6,3,12,8
634_2,10,15,19,11,0,8,20,11,20,25,17,11,11,19,57,7,23,9,3,10,6,21,8,6,17,27,13,22,1,16,18,14,10,30,21,7,9,23,12,5,17,16,20,6,28,39,14,20,13,12
887_2,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,1,0,2,0,0,1,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,1,0,0,1,3,3,0,0,3,1,2,0,0
634_1,15,10,18,21,5,20,36,23,17,22,21,23,30,19,77,8,33,17,13,20,12,18,18,32,25,32,17,17,9,12,31,15,23,25,29,9,21,34,23,7,19,19,21,8,43,35,24,30,36,31
70_2,43,3,5,0,4,1,3,0,1,0,16,7,9,0,3,4,5,1,3,4,1,3,1,3,4,2,0,3,3,3,10,2,1,10,5,7,4,1,1,10,47,2,3,2,16,3,3,11,4,5
832_19,40,16,15,32,2,26,4,25,13,16,13,17,9,24,12,13,12,6,9,20,24,46,11,6,16,16,6,10,10,29,13,16,7,17,3,7,13,8,7,13,96,30,16,31,5,13,12,14,18,15
832_18,41,18,36,35,3,29,12,25,26,23,9,21,24,19,10,19,9,14,14,20,42,46,14,14,19,25,9,6,14,9,21,12,8,9,5,16,24,21,13,8,80,21,30,41,7,21,18,13,30,5
832_17,12,13,3,3,4,16,6,2,7,9,10,10,8,4,8,2,8,4,4,11,5,11,2,1,8,3,12,2,3,16,5,2,2,11,6,1,0,8,8,18,11,3,8,4,16,3,4,25,11,14
634_7,43,4,6,0,4,4,0,0,4,7,3,8,6,2,60,3,19,0,0,8,1,21,0,1,1,9,10,5,0,9,8,11,2,0,3,0,1,25,8,5,24,0,3,0,0,14,1,14,12,6
832_15,9,13,5,1,2,5,2,2,10,6,17,12,11,11,9,6,5,5,5,22,7,6,5,4,10,12,10,3,6,16,5,4,3,4,7,0,5,6,7,9,17,2,8,3,16,7,5,20,13,19
1856_2,142,71,33,64,50,120,62,70,33,22,50,31,35,18,5,85,16,44,39,34,32,79,36,37,50,21,5,46,30,30,31,66,29,44,19,71,37,19,20,28,179,44,25,62,64,14,29,23,24,68
